ano,semana,subregion,red,microred,e_salud,ubigeo,feb_m1,feb_1_4,feb_5_9,feb_10_19,feb_20_59,feb_m60,fecha_ing,clave,estado,feb_tot,fecha_not,fecha_ate,tot_aten
2010,28,52,5,0,150107A201,150107,0,0,1,0,0,1,17-07-2010,2010150107A201150107,1,2,13-07-2010,2010-07-13,100
2010,28,52,5,0,150107A201,150107,1,0,0,1,0,0,17-07-2010,2010150107A201150107,1,2,14-07-2010,2010-07-14,71
2010,28,52,5,0,150107A201,150107,0,1,0,0,0,0,17-07-2010,2010150107A201150107,1,1,15-07-2010,2010-07-15,74
2010,28,52,5,0,150107A201,150107,0,0,0,0,1,0,17-07-2010,2010150107A201150107,1,1,16-07-2010,2010-07-16,94
2010,28,52,5,0,150107A201,150107,0,0,0,1,0,1,17-07-2010,2010150107A201150107,1,2,17-07-2010,2010-07-17,84
2010,29,52,5,0,150107A201,150107,0,0,0,0,1,1,24-07-2010,2010150107A201150107,1,2,19-07-2010,2010-07-19,106
2010,29,52,5,0,150107A201,150107,0,0,0,1,0,0,24-07-2010,2010150107A201150107,1,1,20-07-2010,2010-07-20,101
2010,29,52,5,0,150107A201,150107,0,0,1,1,1,0,24-07-2010,2010150107A201150107,1,3,22-07-2010,2010-07-22,75
2010,30,52,5,0,150107A201,150107,1,0,0,0,1,0,31-07-2010,2010150107A201150107,1,2,25-07-2010,2010-07-25,37
2010,30,52,5,0,150107A201,150107,0,0,1,0,0,1,31-07-2010,2010150107A201150107,1,2,26-07-2010,2010-07-26,129
2010,30,52,5,0,150107A201,150107,0,1,0,1,0,0,31-07-2010,2010150107A201150107,1,2,27-07-2010,2010-07-27,108
2010,30,52,5,0,150107A201,150107,1,0,0,0,1,0,31-07-2010,2010150107A201150107,1,2,28-07-2010,2010-07-28,52
2010,30,52,5,0,150107A201,150107,0,0,1,0,0,1,31-07-2010,2010150107A201150107,1,2,29-07-2010,2010-07-29,48
2010,30,52,5,0,150107A201,150107,0,1,0,1,0,0,31-07-2010,2010150107A201150107,1,2,30-07-2010,2010-07-30,74
2010,30,52,5,0,150107A201,150107,1,0,0,1,0,1,31-07-2010,2010150107A201150107,1,3,31-07-2010,2010-07-31,111
2010,31,52,5,0,150107A201,150107,1,0,0,1,0,1,07-08-2010,2010150107A201150107,1,3,02-08-2010,2010-08-02,113
2010,31,52,5,0,150107A201,150107,0,0,1,0,0,0,07-08-2010,2010150107A201150107,1,1,03-08-2010,2010-08-03,102
2010,31,52,5,0,150107A201,150107,0,0,1,0,0,1,07-08-2010,2010150107A201150107,1,2,04-08-2010,2010-08-04,105
2010,31,52,5,0,150107A201,150107,1,1,0,0,1,0,07-08-2010,2010150107A201150107,1,3,05-08-2010,2010-08-05,119
2010,31,52,5,0,150107A201,150107,1,0,0,0,1,0,07-08-2010,2010150107A201150107,1,2,07-08-2010,2010-08-07,113
2010,32,52,5,0,150107A201,150107,1,0,0,1,0,1,14-08-2010,2010150107A201150107,1,3,08-08-2010,2010-08-08,118
2010,32,52,5,0,150107A201,150107,0,0,0,0,0,1,14-08-2010,2010150107A201150107,1,1,09-08-2010,2010-08-09,129
2010,32,52,5,0,150107A201,150107,1,0,1,0,0,0,14-08-2010,2010150107A201150107,1,2,10-08-2010,2010-08-10,130
2010,32,52,5,0,150107A201,150107,0,0,0,0,1,0,14-08-2010,2010150107A201150107,1,1,11-08-2010,2010-08-11,100
2010,32,52,5,0,150107A201,150107,0,1,0,0,1,0,14-08-2010,2010150107A201150107,1,2,12-08-2010,2010-08-12,91
2010,32,52,5,0,150107A201,150107,0,0,0,1,0,0,14-08-2010,2010150107A201150107,1,1,13-08-2010,2010-08-13,74
2010,32,52,5,0,150107A201,150107,1,1,0,0,0,1,14-08-2010,2010150107A201150107,1,3,14-08-2010,2010-08-14,68
2010,33,52,5,0,150107A201,150107,1,0,0,0,1,0,21-08-2010,2010150107A201150107,1,2,15-08-2010,2010-08-15,112
2010,33,52,5,0,150107A201,150107,0,0,0,0,0,1,21-08-2010,2010150107A201150107,1,1,16-08-2010,2010-08-16,160
2010,33,52,5,0,150107A201,150107,0,0,1,1,0,0,21-08-2010,2010150107A201150107,1,2,17-08-2010,2010-08-17,152
2010,33,52,5,0,150107A201,150107,1,1,0,0,0,0,21-08-2010,2010150107A201150107,1,2,18-08-2010,2010-08-18,127
2010,33,52,5,0,150107A201,150107,0,0,0,0,1,0,21-08-2010,2010150107A201150107,1,1,19-08-2010,2010-08-19,106
2010,33,52,5,0,150107A201,150107,0,0,0,0,0,1,21-08-2010,2010150107A201150107,1,1,20-08-2010,2010-08-20,90
2010,33,52,5,0,150107A201,150107,0,0,1,0,0,0,21-08-2010,2010150107A201150107,1,1,21-08-2010,2010-08-21,70
2010,34,52,5,0,150107A201,150107,0,0,1,0,0,1,28-08-2010,2010150107A201150107,1,2,23-08-2010,2010-08-23,190
2010,34,52,5,0,150107A201,150107,0,0,0,0,1,0,28-08-2010,2010150107A201150107,1,1,24-08-2010,2010-08-24,169
2010,34,52,5,0,150107A201,150107,0,0,0,0,1,0,28-08-2010,2010150107A201150107,1,1,25-08-2010,2010-08-25,155
2010,34,52,5,0,150107A201,150107,0,1,0,1,0,0,28-08-2010,2010150107A201150107,1,2,26-08-2010,2010-08-26,130
2010,34,52,5,0,150107A201,150107,0,0,0,0,0,1,28-08-2010,2010150107A201150107,1,1,27-08-2010,2010-08-27,108
2010,34,52,5,0,150107A201,150107,0,0,1,0,0,0,28-08-2010,2010150107A201150107,1,1,28-08-2010,2010-08-28,84
2010,35,52,5,0,150107A201,150107,0,0,0,1,0,1,04-09-2010,2010150107A201150107,1,2,29-08-2010,2010-08-29,46
2010,35,52,5,0,150107A201,150107,1,0,0,0,0,0,04-09-2010,2010150107A201150107,1,1,30-08-2010,2010-08-30,32
2010,35,52,5,0,150107A201,150107,0,1,0,0,1,0,04-09-2010,2010150107A201150107,1,2,31-08-2010,2010-08-31,112
2010,35,52,5,0,150107A201,150107,0,0,1,0,0,1,04-09-2010,2010150107A201150107,1,2,01-09-2010,2010-09-01,93
2010,35,52,5,0,150107A201,150107,0,1,0,0,1,0,04-09-2010,2010150107A201150107,1,2,03-09-2010,2010-09-03,75
2010,35,52,5,0,150107A201,150107,1,0,0,0,0,1,04-09-2010,2010150107A201150107,1,2,04-09-2010,2010-09-04,64
2010,36,52,5,0,150107A201,150107,0,2,1,1,1,0,14-09-2010,2010150107A201150107,1,5,11-09-2010,2010-09-05,5
2010,37,52,5,0,150107A201,150107,3,2,2,1,2,3,21-09-2010,2010150107A201150107,1,13,18-09-2010,2010-09-12,13
2010,38,52,5,0,150107A201,150107,0,1,0,0,0,1,25-09-2010,2010150107A201150107,1,2,19-09-2010,2010-09-19,48
2010,38,52,5,0,150107A201,150107,1,0,0,0,0,0,25-09-2010,2010150107A201150107,1,1,20-09-2010,2010-09-20,135
2010,38,52,5,0,150107A201,150107,0,0,0,1,0,0,25-09-2010,2010150107A201150107,1,1,21-09-2010,2010-09-21,120
2010,38,52,5,0,150107A201,150107,0,0,1,0,0,0,25-09-2010,2010150107A201150107,1,1,22-09-2010,2010-09-22,104
2010,38,52,5,0,150107A201,150107,1,0,0,0,0,1,25-09-2010,2010150107A201150107,1,2,23-09-2010,2010-09-23,107
2010,38,52,5,0,150107A201,150107,0,0,0,0,1,0,25-09-2010,2010150107A201150107,1,1,24-09-2010,2010-09-24,78
2010,38,52,5,0,150107A201,150107,0,0,0,0,1,0,25-09-2010,2010150107A201150107,1,1,25-09-2010,2010-09-25,105
2010,39,52,5,0,150107A201,150107,0,0,0,0,0,1,02-10-2010,2010150107A201150107,1,1,27-09-2010,2010-09-27,115
2010,39,52,5,0,150107A201,150107,0,0,1,0,1,0,02-10-2010,2010150107A201150107,1,2,28-09-2010,2010-09-28,67
2010,39,52,5,0,150107A201,150107,1,2,0,0,2,0,02-10-2010,2010150107A201150107,1,5,29-09-2010,2010-09-29,100
2010,40,52,5,0,150107A201,150107,0,0,0,1,2,0,09-10-2010,2010150107A201150107,1,3,04-10-2010,2010-10-04,42
2010,40,52,5,0,150107A201,150107,0,0,0,0,1,0,09-10-2010,2010150107A201150107,1,1,05-10-2010,2010-10-05,129
2010,40,52,5,0,150107A201,150107,0,0,0,1,0,0,09-10-2010,2010150107A201150107,1,1,06-10-2010,2010-10-06,95
2010,40,52,5,0,150107A201,150107,0,1,1,0,0,0,09-10-2010,2010150107A201150107,1,2,08-10-2010,2010-10-08,95
2010,40,52,5,0,150107A201,150107,0,0,1,1,1,0,09-10-2010,2010150107A201150107,1,3,09-10-2010,2010-10-09,41
2010,41,52,5,0,150107A201,150107,0,0,0,0,0,1,16-10-2010,2010150107A201150107,1,1,10-10-2010,2010-10-10,50
2010,41,52,5,0,150107A201,150107,0,1,0,0,0,0,16-10-2010,2010150107A201150107,1,1,11-10-2010,2010-10-11,120
2010,41,52,5,0,150107A201,150107,1,0,0,0,1,0,16-10-2010,2010150107A201150107,1,2,12-10-2010,2010-10-12,94
2010,41,52,5,0,150107A201,150107,0,0,0,0,1,0,16-10-2010,2010150107A201150107,1,1,13-10-2010,2010-10-13,107
2010,41,52,5,0,150107A201,150107,0,0,0,0,0,1,16-10-2010,2010150107A201150107,1,1,14-10-2010,2010-10-14,82
2010,41,52,5,0,150107A201,150107,1,0,1,0,0,0,16-10-2010,2010150107A201150107,1,2,15-10-2010,2010-10-15,88
2010,42,52,5,0,150107A201,150107,0,1,0,0,1,0,23-10-2010,2010150107A201150107,1,2,17-10-2010,2010-10-17,151
2010,42,52,5,0,150107A201,150107,1,0,0,0,0,1,23-10-2010,2010150107A201150107,1,2,18-10-2010,2010-10-18,150
2010,42,52,5,0,150107A201,150107,0,0,1,0,0,0,23-10-2010,2010150107A201150107,1,1,19-10-2010,2010-10-19,118
2010,42,52,5,0,150107A201,150107,1,0,0,0,1,0,23-10-2010,2010150107A201150107,1,2,20-10-2010,2010-10-20,94
2010,42,52,5,0,150107A201,150107,0,1,0,1,0,0,23-10-2010,2010150107A201150107,1,2,21-10-2010,2010-10-21,92
2010,42,52,5,0,150107A201,150107,0,0,0,0,0,1,23-10-2010,2010150107A201150107,1,1,22-10-2010,2010-10-22,108
2010,42,52,5,0,150107A201,150107,1,0,0,0,0,0,23-10-2010,2010150107A201150107,1,1,23-10-2010,2010-10-23,106
2010,43,52,5,0,150107A201,150107,0,1,0,1,0,0,30-10-2010,2010150107A201150107,1,2,24-10-2010,2010-10-24,62
2010,43,52,5,0,150107A201,150107,0,1,0,0,1,0,30-10-2010,2010150107A201150107,1,2,25-10-2010,2010-10-25,122
2010,43,52,5,0,150107A201,150107,0,0,0,0,1,0,30-10-2010,2010150107A201150107,1,1,26-10-2010,2010-10-26,88
2010,43,52,5,0,150107A201,150107,0,2,0,2,2,0,30-10-2010,2010150107A201150107,1,6,27-10-2010,2010-10-27,105
2010,43,52,5,0,150107A201,150107,0,2,1,0,2,1,30-10-2010,2010150107A201150107,1,6,28-10-2010,2010-10-28,92
2010,43,52,5,0,150107A201,150107,0,0,0,1,0,0,30-10-2010,2010150107A201150107,1,1,29-10-2010,2010-10-29,82
2010,43,52,5,0,150107A201,150107,0,0,0,0,1,0,30-10-2010,2010150107A201150107,1,1,30-10-2010,2010-10-30,26
2010,44,52,5,0,150107A201,150107,0,1,0,0,2,0,06-11-2010,2010150107A201150107,1,3,31-10-2010,2010-10-31,63
2010,44,52,5,0,150107A201,150107,0,3,3,1,3,0,06-11-2010,2010150107A201150107,1,10,01-11-2010,2010-11-01,61
2010,44,52,5,0,150107A201,150107,0,0,0,0,1,0,06-11-2010,2010150107A201150107,1,1,02-11-2010,2010-11-02,104
2010,44,52,5,0,150107A201,150107,0,0,0,3,2,0,06-11-2010,2010150107A201150107,1,5,03-11-2010,2010-11-03,85
2010,45,52,5,0,150107A201,150107,0,1,0,0,0,1,13-11-2010,2010150107A201150107,1,2,07-11-2010,2010-11-07,58
2010,45,52,5,0,150107A201,150107,0,0,1,0,0,0,13-11-2010,2010150107A201150107,1,1,08-11-2010,2010-11-08,107
2010,45,52,5,0,150107A201,150107,0,0,0,1,0,0,13-11-2010,2010150107A201150107,1,1,09-11-2010,2010-11-09,98
2010,45,52,5,0,150107A201,150107,0,2,0,0,1,1,13-11-2010,2010150107A201150107,1,4,10-11-2010,2010-11-10,114
2010,45,52,5,0,150107A201,150107,0,0,1,0,0,0,13-11-2010,2010150107A201150107,1,1,11-11-2010,2010-11-11,82
2010,45,52,5,0,150107A201,150107,0,0,0,1,0,0,13-11-2010,2010150107A201150107,1,1,12-11-2010,2010-11-12,99
2010,45,52,5,0,150107A201,150107,0,1,0,0,0,1,13-11-2010,2010150107A201150107,1,2,13-11-2010,2010-11-13,84
2010,46,52,5,0,150107A201,150107,0,0,1,0,0,1,20-11-2010,2010150107A201150107,1,2,14-11-2010,2010-11-14,56
2010,46,52,5,0,150107A201,150107,0,0,1,0,0,0,20-11-2010,2010150107A201150107,1,1,15-11-2010,2010-11-15,123
2010,46,52,5,0,150107A201,150107,0,0,0,1,1,0,20-11-2010,2010150107A201150107,1,2,16-11-2010,2010-11-16,97
2010,46,52,5,0,150107A201,150107,1,0,0,0,0,1,20-11-2010,2010150107A201150107,1,2,17-11-2010,2010-11-17,136
2010,46,52,5,0,150107A201,150107,0,0,0,0,1,0,20-11-2010,2010150107A201150107,1,1,18-11-2010,2010-11-18,81
2010,46,52,5,0,150107A201,150107,0,1,0,0,0,0,20-11-2010,2010150107A201150107,1,1,19-11-2010,2010-11-19,94
2010,46,52,5,0,150107A201,150107,0,0,0,1,0,1,20-11-2010,2010150107A201150107,1,2,20-11-2010,2010-11-20,89
2010,47,52,5,0,150107A201,150107,0,1,0,0,0,0,27-11-2010,2010150107A201150107,1,1,21-11-2010,2010-11-21,70
2010,47,52,5,0,150107A201,150107,0,1,0,0,0,1,27-11-2010,2010150107A201150107,1,2,22-11-2010,2010-11-22,138
2010,47,52,5,0,150107A201,150107,0,0,0,1,0,0,27-11-2010,2010150107A201150107,1,1,23-11-2010,2010-11-23,117
2010,47,52,5,0,150107A201,150107,0,1,1,1,0,0,27-11-2010,2010150107A201150107,1,3,25-11-2010,2010-11-25,90
2010,47,52,5,0,150107A201,150107,0,0,0,0,0,1,27-11-2010,2010150107A201150107,1,1,26-11-2010,2010-11-26,98
2010,48,52,5,0,150107A201,150107,0,1,1,0,1,0,04-12-2010,2010150107A201150107,1,3,29-11-2010,2010-11-29,109
2010,48,52,5,0,150107A201,150107,0,1,0,0,0,0,04-12-2010,2010150107A201150107,1,1,01-12-2010,2010-12-01,87
2010,48,52,5,0,150107A201,150107,0,1,0,0,1,0,04-12-2010,2010150107A201150107,1,2,02-12-2010,2010-12-02,90
2010,48,52,5,0,150107A201,150107,0,1,0,0,0,0,04-12-2010,2010150107A201150107,1,1,03-12-2010,2010-12-03,81
2010,49,52,5,0,150107A201,150107,0,1,0,1,0,0,11-12-2010,2010150107A201150107,1,2,06-12-2010,2010-12-06,142
2010,49,52,5,0,150107A201,150107,1,0,0,0,2,0,11-12-2010,2010150107A201150107,1,3,07-12-2010,2010-12-07,146
2010,49,52,5,0,150107A201,150107,0,1,0,0,0,1,11-12-2010,2010150107A201150107,1,2,08-12-2010,2010-12-08,110
2010,49,52,5,0,150107A201,150107,1,0,0,0,1,0,11-12-2010,2010150107A201150107,1,2,09-12-2010,2010-12-09,99
2010,49,52,5,0,150107A201,150107,0,0,1,0,0,0,11-12-2010,2010150107A201150107,1,1,10-12-2010,2010-12-10,73
2010,50,52,5,0,150107A201,150107,0,0,0,0,1,0,18-12-2010,2010150107A201150107,1,1,12-12-2010,2010-12-12,74
2010,50,52,5,0,150107A201,150107,1,0,0,0,0,1,18-12-2010,2010150107A201150107,1,2,13-12-2010,2010-12-13,150
2010,50,52,5,0,150107A201,150107,0,0,0,0,1,0,18-12-2010,2010150107A201150107,1,1,14-12-2010,2010-12-14,127
2010,50,52,5,0,150107A201,150107,0,0,0,1,0,0,18-12-2010,2010150107A201150107,1,1,15-12-2010,2010-12-15,116
2010,50,52,5,0,150107A201,150107,0,1,0,0,0,0,18-12-2010,2010150107A201150107,1,1,16-12-2010,2010-12-16,92
2010,50,52,5,0,150107A201,150107,1,0,0,0,0,0,18-12-2010,2010150107A201150107,1,1,17-12-2010,2010-12-17,72
2010,50,52,5,0,150107A201,150107,0,0,1,0,0,1,18-12-2010,2010150107A201150107,1,2,18-12-2010,2010-12-18,52
2010,51,52,5,0,150107A201,150107,0,0,1,0,0,0,25-12-2010,2010150107A201150107,1,1,19-12-2010,2010-12-19,67
2010,51,52,5,0,150107A201,150107,1,0,0,0,0,1,25-12-2010,2010150107A201150107,1,2,20-12-2010,2010-12-20,117
2010,51,52,5,0,150107A201,150107,1,0,0,1,0,0,25-12-2010,2010150107A201150107,1,2,21-12-2010,2010-12-21,46
2010,51,52,5,0,150107A201,150107,0,0,0,0,1,0,25-12-2010,2010150107A201150107,1,1,22-12-2010,2010-12-22,89
2010,51,52,5,0,150107A201,150107,1,1,0,0,0,1,25-12-2010,2010150107A201150107,1,3,23-12-2010,2010-12-23,86
2010,51,52,5,0,150107A201,150107,0,0,1,0,0,0,25-12-2010,2010150107A201150107,1,1,24-12-2010,2010-12-24,58
2010,51,52,5,0,150107A201,150107,0,0,0,0,0,1,25-12-2010,2010150107A201150107,1,1,25-12-2010,2010-12-25,42
2010,52,52,5,0,150107A201,150107,0,0,0,0,1,0,01-01-2011,2010150107A201150107,1,1,26-12-2010,2010-12-26,58
2010,52,52,5,0,150107A201,150107,0,0,0,0,0,1,01-01-2011,2010150107A201150107,1,1,27-12-2010,2010-12-27,96
2010,52,52,5,0,150107A201,150107,1,0,1,0,0,0,01-01-2011,2010150107A201150107,1,2,28-12-2010,2010-12-28,98
2010,52,52,5,0,150107A201,150107,0,0,0,0,1,0,01-01-2011,2010150107A201150107,1,1,29-12-2010,2010-12-29,85
2010,52,52,5,0,150107A201,150107,0,0,0,0,0,1,01-01-2011,2010150107A201150107,1,1,30-12-2010,2010-12-30,99
2010,52,52,5,0,150107A201,150107,1,0,1,1,0,0,01-01-2011,2010150107A201150107,1,3,31-12-2010,2010-12-31,158
2011,1,52,5,0,150107A201,150107,0,0,0,0,0,1,08-01-2011,2011150107A201150107,1,1,02-01-2011,,82
2011,1,52,5,0,150107A201,150107,1,0,0,0,1,0,08-01-2011,2011150107A201150107,1,2,03-01-2011,,163
2011,1,52,5,0,150107A201,150107,0,0,1,1,0,0,08-01-2011,2011150107A201150107,1,2,04-01-2011,,134
2011,1,52,5,0,150107A201,150107,1,0,0,0,0,1,08-01-2011,2011150107A201150107,1,2,05-01-2011,,117
2011,1,52,5,0,150107A201,150107,0,1,0,0,0,1,08-01-2011,2011150107A201150107,1,2,07-01-2011,,86
2011,1,52,5,0,150107A201,150107,0,0,0,1,0,1,08-01-2011,2011150107A201150107,1,2,08-01-2011,,65
2011,2,52,5,0,150107A201,150107,1,0,0,0,0,1,15-01-2011,2011150107A201150107,1,2,09-01-2011,,94
2011,2,52,5,0,150107A201,150107,0,0,1,0,0,0,15-01-2011,2011150107A201150107,1,1,10-01-2011,,174
2011,2,52,5,0,150107A201,150107,1,0,0,0,0,1,15-01-2011,2011150107A201150107,1,2,11-01-2011,,156
2011,2,52,5,0,150107A201,150107,0,0,0,1,0,0,15-01-2011,2011150107A201150107,1,1,12-01-2011,,132
2011,2,52,5,0,150107A201,150107,0,0,0,0,1,0,15-01-2011,2011150107A201150107,1,1,13-01-2011,,123
2011,2,52,5,0,150107A201,150108,0,1,0,0,0,0,15-01-2011,2011150107A201150108,1,1,14-01-2011,,156
2011,3,52,5,0,150107A201,150107,0,0,0,1,0,1,22-01-2011,2011150107A201150107,1,2,16-01-2011,,76
2011,3,52,5,0,150107A201,150107,0,1,0,0,0,0,22-01-2011,2011150107A201150107,1,1,17-01-2011,,164
2011,3,52,5,0,150107A201,150107,1,0,0,0,0,1,22-01-2011,2011150107A201150107,1,2,18-01-2011,,143
2011,3,52,5,0,150107A201,150107,0,0,1,0,1,0,22-01-2011,2011150107A201150107,1,2,19-01-2011,,118
2011,3,52,5,0,150107A201,150107,1,0,0,0,0,1,22-01-2011,2011150107A201150107,1,2,21-01-2011,,78
2011,3,52,5,0,150107A201,150107,0,0,1,0,0,0,22-01-2011,2011150107A201150107,1,1,22-01-2011,,60
2011,4,52,5,0,150107A201,150107,0,2,1,1,3,0,29-01-2011,2011150107A201150107,1,7,23-01-2011,,107
2011,4,52,5,0,150107A201,150107,0,1,0,0,0,0,29-01-2011,2011150107A201150107,1,1,24-01-2011,,93
2011,4,52,5,0,150107A201,150107,0,0,0,0,1,1,29-01-2011,2011150107A201150107,1,2,25-01-2011,,77
2011,4,52,5,0,150107A201,150107,0,0,1,0,1,0,29-01-2011,2011150107A201150107,1,2,26-01-2011,,89
2011,5,52,5,0,150107A201,150107,1,0,0,0,1,0,05-02-2011,2011150107A201150107,1,2,30-01-2011,,38
2011,5,52,5,0,150107A201,150107,0,0,0,0,0,1,05-02-2011,2011150107A201150107,1,1,31-01-2011,,77
2011,5,52,5,0,150107A201,150107,0,0,1,0,0,0,05-02-2011,2011150107A201150107,1,1,01-02-2011,,70
2011,5,52,5,0,150107A201,150107,0,0,0,0,1,0,05-02-2011,2011150107A201150107,1,1,02-02-2011,,74
2011,5,52,5,0,150107A201,150107,0,1,0,0,0,1,05-02-2011,2011150107A201150107,1,2,03-02-2011,,63
2011,5,52,5,0,150107A201,150107,1,0,0,0,0,0,05-02-2011,2011150107A201150107,1,1,04-02-2011,,72
2011,5,52,5,0,150107A201,150107,0,0,0,1,0,0,05-02-2011,2011150107A201150107,1,1,05-02-2011,,73
2011,6,52,5,0,150107A201,150107,0,1,0,0,1,0,12-02-2011,2011150107A201150107,1,2,06-02-2011,,45
2011,6,52,5,0,150107A201,150107,0,0,0,1,0,1,12-02-2011,2011150107A201150107,1,2,07-02-2011,,133
2011,6,52,5,0,150107A201,150107,1,0,0,0,0,0,12-02-2011,2011150107A201150107,1,1,08-02-2011,,111
2011,6,52,5,0,150107A201,150107,0,0,0,0,0,1,12-02-2011,2011150107A201150107,1,1,09-02-2011,,95
2011,6,52,5,0,150107A201,150107,0,0,0,1,0,0,12-02-2011,2011150107A201150107,1,1,10-02-2011,,85
2011,6,52,5,0,150107A201,150107,0,0,0,0,1,0,12-02-2011,2011150107A201150107,1,1,11-02-2011,,67
2011,6,52,5,0,150107A201,150107,0,0,0,0,0,1,12-02-2011,2011150107A201150107,1,1,12-02-2011,,63
2011,7,52,5,0,150107A201,150107,0,0,0,0,1,0,19-02-2011,2011150107A201150107,1,1,14-02-2011,,108
2011,7,52,5,0,150107A201,150107,0,1,2,0,0,0,19-02-2011,2011150107A201150107,1,3,15-02-2011,,71
2011,7,52,5,0,150107A201,150107,0,0,0,1,0,0,19-02-2011,2011150107A201150107,1,1,17-02-2011,,84
2011,7,52,5,0,150107A201,150107,0,1,0,0,1,0,19-02-2011,2011150107A201150107,1,2,18-02-2011,,100
2011,7,52,5,0,150107A201,150107,0,0,1,0,0,0,19-02-2011,2011150107A201150107,1,1,19-02-2011,,70
2011,8,52,5,0,150107A201,150107,1,0,0,1,0,0,26-02-2011,2011150107A201150107,1,2,20-02-2011,,42
2011,8,52,5,0,150107A201,150107,0,1,0,0,1,0,26-02-2011,2011150107A201150107,1,2,21-02-2011,,97
2011,8,52,5,0,150107A201,150107,0,1,0,0,0,1,26-02-2011,2011150107A201150107,1,2,22-02-2011,,89
2011,8,52,5,0,150107A201,150107,0,0,1,0,0,0,26-02-2011,2011150107A201150107,1,1,23-02-2011,,90
2011,8,52,5,0,150107A201,150107,1,0,0,1,0,0,26-02-2011,2011150107A201150107,1,2,24-02-2011,,51
2011,8,52,5,0,150107A201,150107,0,0,0,0,1,1,26-02-2011,2011150107A201150107,1,2,25-02-2011,,85
2011,8,52,5,0,150107A201,150107,1,0,0,1,0,0,26-02-2011,2011150107A201150107,1,2,26-02-2011,,74
2011,9,52,5,0,150107A201,150107,0,1,1,0,0,0,05-03-2011,2011150107A201150107,1,2,28-02-2011,,120
2011,9,52,5,0,150107A201,150107,0,0,0,0,1,0,05-03-2011,2011150107A201150107,1,1,01-03-2011,,27
2011,9,52,5,0,150107A201,150107,0,1,0,0,0,0,05-03-2011,2011150107A201150107,1,1,04-03-2011,,86
2011,9,52,5,0,150107A201,150107,0,1,0,0,0,0,05-03-2011,2011150107A201150107,1,1,05-03-2011,,68
2011,10,52,5,0,150107A201,150107,1,0,0,0,0,1,12-03-2011,2011150107A201150107,1,2,06-03-2011,,51
2011,10,52,5,0,150107A201,150107,0,1,0,1,0,0,12-03-2011,2011150107A201150107,1,2,07-03-2011,,90
2011,10,52,5,0,150107A201,150107,0,0,0,0,1,0,12-03-2011,2011150107A201150107,1,1,08-03-2011,,94
2011,10,52,5,0,150107A201,150107,0,0,1,0,0,0,12-03-2011,2011150107A201150107,1,1,09-03-2011,,87
2011,10,52,5,0,150107A201,150107,0,0,0,1,0,0,12-03-2011,2011150107A201150107,1,1,10-03-2011,,75
2011,10,52,5,0,150107A201,150107,1,0,0,0,0,0,12-03-2011,2011150107A201150107,1,1,11-03-2011,,53
2011,10,52,5,0,150107A201,150107,0,0,0,0,0,1,12-03-2011,2011150107A201150107,1,1,12-03-2011,,48
2011,11,52,5,0,150107A201,150107,1,0,0,0,1,0,19-03-2011,2011150107A201150107,1,2,13-03-2011,,96
2011,11,52,5,0,150107A201,150107,0,0,0,0,0,1,19-03-2011,2011150107A201150107,1,1,14-03-2011,,145
2011,11,52,5,0,150107A201,150107,0,1,0,1,0,0,19-03-2011,2011150107A201150107,1,2,15-03-2011,,118
2011,11,52,5,0,150107A201,150107,0,0,1,0,0,0,19-03-2011,2011150107A201150107,1,1,17-03-2011,,96
2011,11,52,5,0,150107A201,150107,0,1,0,0,0,0,19-03-2011,2011150107A201150107,1,1,18-03-2011,,73
2011,11,52,5,0,150107A201,150107,1,0,0,0,1,0,19-03-2011,2011150107A201150107,1,2,19-03-2011,,69
2011,12,52,5,0,150107A201,150107,1,0,0,1,0,1,26-03-2011,2011150107A201150107,1,3,20-03-2011,,84
2011,12,52,5,0,150107A201,150107,0,0,1,0,0,0,26-03-2011,2011150107A201150107,1,1,21-03-2011,,110
2011,12,52,5,0,150107A201,150107,0,1,0,0,1,0,26-03-2011,2011150107A201150107,1,2,22-03-2011,,86
2011,12,52,5,0,150107A201,150107,1,0,0,1,0,1,26-03-2011,2011150107A201150107,1,3,23-03-2011,,72
2011,12,52,5,0,150107A201,150107,1,0,1,0,0,0,26-03-2011,2011150107A201150107,1,2,24-03-2011,,47
2011,12,52,5,0,150107A201,150107,0,0,0,1,1,0,26-03-2011,2011150107A201150107,1,2,25-03-2011,,46
2011,12,52,5,0,150107A201,150107,1,0,0,0,0,0,26-03-2011,2011150107A201150107,1,1,26-03-2011,,40
2011,13,52,5,0,150107A201,150107,1,0,0,0,0,0,02-04-2011,2011150107A201150107,1,1,27-03-2011,,42
2011,13,52,5,0,150107A201,150107,0,0,0,1,0,0,02-04-2011,2011150107A201150107,1,1,28-03-2011,,68
2011,13,52,5,0,150107A201,150107,0,0,1,0,0,0,02-04-2011,2011150107A201150107,1,1,29-03-2011,,73
2011,13,52,5,0,150107A201,150107,0,0,0,0,1,0,02-04-2011,2011150107A201150107,1,1,30-03-2011,,62
2011,13,52,5,0,150107A201,150107,0,1,0,0,0,1,02-04-2011,2011150107A201150107,1,2,31-03-2011,,50
2011,13,52,5,0,150107A201,150107,0,0,0,1,0,0,02-04-2011,2011150107A201150107,1,1,01-04-2011,,47
2011,13,52,5,0,150107A201,150107,0,0,0,1,0,0,02-04-2011,2011150107A201150107,1,1,02-04-2011,,38
